"B@{}S@{M@[,APO]P@[,MARUBOZU,BELTHOLD,ENGULFING,CLOSINGMARUBOZU,EVENINGSTAR,EVENINGDOJISTAR,LONGLINE]}",-0.08312551953449236,1,0,1
"B@{P@[,3INSIDE,LONGLINE]}S@{M@[,RSI]}",-1.2255786184294135,1,0,1
"B@{P@[,HARAMI,HOMINGPIGEON]}S@{M@[,ADXR20]O@[,CROSSOVER21]}",-0.5982716596498961,1,0,1
"B@{P@[,MATCHINGLOW]}S@{M@[,APO]O@[,CROSSOVER21]}",-4.661389621811783,1,0,1
"B@{P@[,3OUTSIDE,LONGLINE]}S@{M@[,CCI]}",0.20764847687924742,2,1,1
"B@{}S@{P@[,3OUTSIDE]O@[,CROSSOVER21]V@[,AD:OBV]}",-0.6808688387635832,1,0,1
"B@{O@[,CROSSOVER21,CROSSOVER50]}S@{M@[,RSI]}",3.8311688311688346,1,1,0
"B@{M@[,CCI:BOP]}S@{P@[,HANGINGMAN]O@[,CROSSOVER50]}",0.8136094674556381,1,1,0
"B@{P@[,HIKKAKE,HIKKAKEMOD]}S@{M@[,AROON,CROSSOVER-MACD]}",-0.651081561370182,1,0,1
"B@{}S@{P@[,ENGULFING,LONGLINE]O@[,CROSSOVER50]}",2.3513533202467443,2,2,0
"B@{M@[,CCI,RSI:BOP]P@[,BELTHOLD,3OUTSIDE]}S@{}",-2.283539486203608,1,0,1
"B@{O@[,CROSSOVER21]}S@{V@[,AD]}",0.9342782626776411,2,1,1
"B@{P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,3OUTSIDE]O@[,CROSSOVER50]}S@{}",-1.6613557358053304,1,0,1
"B@{M@[,CCI:BOP]}S@{P@[,HIKKAKE,HIKKAKEMOD]}",-2.6086956521739157,1,0,1
"B@{M@[,AROON,CCI:BOP]P@[,BELTHOLD,MORNINGSTAR,MORNINGDOJISTAR,LONGLINE]}S@{}",-1.6317991631799187,1,0,1
"B@{P@[,HAMMER]O@[,CROSSOVER50]}S@{}",-0.7293905844362119,2,1,1
"B@{P@[,HARAMI,HOMINGPIGEON,MATCHINGLOW]}S@{M@[,AROON,CROSSOVER-MACD]}",2.218934911242604,1,1,0
"B@{}S@{M@[,CROSSOVER-MACD]P@[,BELTHOLD,LONGLINE]O@[,CROSSOVER21,CROSSOVER50]}",-2.0538243626062167,1,0,1
